statenum,casenum,vnumber,pnumber,atmcond,acctime,dayofweek,holiday,numfatal,speeding,age,alcres,drugres3,sex,vfatcount,commlic,dricondatcrashtime,malcohol,dridistract,drivisobs
53,162,2,1,1,1204,3,0,1,0,81,996,0,1,0,0,0,0,0,0
53,169,1,1,1,604,5,0,1,1,81,996,0,1,1,6,0,0,96,0
53,276,1,2,1,1053,4,0,2,0,81,996,0,2,2,0,0,0,93,0
53,362,1,1,1,1326,4,0,1,0,81,0,0,2,1,0,0,0,96,0
53,506,1,1,10,1238,3,0,1,0,81,0,0,2,1,0,0,0,96,0
55,176,1,1,1,1535,5,0,1,0,81,0,0,1,1,0,99,0,0,0
55,200,2,1,1,1526,1,0,1,1,81,0,0,2,0,0,0,0,0,0
55,270,2,1,1,1239,5,0,1,0,81,0,0,1,1,0,"03, 96",0,99,0
55,344,1,1,1,1352,1,0,1,0,81,0,0,2,0,0,0,0,0,0
55,346,1,2,1,1045,6,0,1,0,81,996,0,2,1,0,1,0,17,0
1,7,1,1,1,1833,5,0,1,0,80,996,0,1,1,0,99,0,0,0
1,7,1,2,1,1833,5,0,1,0,80,996,0,1,1,0,99,0,0,0
1,10,1,1,1,1845,2,0,1,0,80,996,0,2,1,0,0,0,99,0
1,20,1,1,2,1710,5,0,1,0,80,996,0,2,1,0,0,0,99,0
1,104,1,2,10,1503,5,0,2,0,80,996,0,2,2,0,0,0,99,0
1,198,1,1,1,945,2,0,1,0,80,996,0,2,1,0,0,0,0,0
1,241,1,2,1,1230,2,0,1,0,80,996,0,2,1,0,0,0,0,0
1,451,3,2,1,2053,7,0,1,0,80,996,0,1,0,0,0,0,0,0
1,586,1,1,1,1850,5,0,1,1,80,996,0,1,1,0,99,0,0,0
1,640,1,1,1,900,5,0,1,0,80,996,0,1,1,0,0,0,99,0
1,753,1,1,10,1816,4,0,1,0,80,0,0,1,0,0,0,0,0,0
4,17,1,2,1,1351,6,0,1,0,80,996,0,1,1,0,99,0,0,0
4,45,2,1,1,1903,7,0,1,1,80,996,0,2,1,0,0,0,0,0
4,47,2,2,10,1835,7,0,1,0,80,996,0,2,0,0,0,0,99,0
4,49,2,2,10,1706,5,0,1,1,80,0,0,2,1,6,0,0,0,0
4,53,1,1,1,1635,2,0,1,0,80,0,0,1,0,0,0,0,0,0
4,67,3,1,1,925,5,0,1,0,80,0,0,2,0,0,0,0,0,0
4,207,2,1,98,2004,1,0,1,1,80,0,0,1,1,0,98,0,0,0
4,211,1,1,1,1437,4,0,1,0,80,0,0,1,1,0,99,0,99,0
4,268,1,1,1,1426,5,0,1,1,80,0,0,1,1,0,96,0,0,0
4,277,2,4,1,2012,6,0,1,1,80,996,0,2,1,0,99,0,0,0
4,355,1,1,1,1127,3,0,1,0,80,996,0,1,0,0,0,0,0,0
4,361,1,2,1,1617,7,0,1,1,80,996,0,1,1,0,0,0,0,0
4,385,3,1,1,1520,2,0,1,0,80,996,0,1,0,0,99,0,99,0
4,524,1,1,1,2146,5,0,1,0,80,43,0,1,0,0,0,1,99,0
4,770,1,1,1,1901,2,0,1,0,80,996,0,1,0,0,0,0,1,6
5,47,1,1,1,2000,2,0,1,0,80,0,0,1,1,0,0,0,96,0
5,377,1,1,1,1723,3,0,2,0,80,0,0,1,2,0,99,0,99,0
5,436,2,2,1,950,7,0,1,1,80,996,0,2,1,0,0,0,99,0
6,649,2,1,1,1110,7,0,1,0,80,0,0,2,1,0,0,0,0,0
6,759,1,1,1,1247,1,0,1,0,80,0,0,1,1,0,99,0,0,0
6,853,1,1,1,1247,1,0,1,0,80,0,0,1,1,0,0,0,0,0
6,853,2,1,1,1247,1,0,1,0,80,996,0,2,0,0,0,0,0,0
6,863,1,2,1,1030,7,0,2,0,80,996,0,2,0,0,99,0,0,0
6,875,1,1,1,1026,2,0,1,1,80,0,0,2,0,0,0,0,96,0
6,904,2,1,1,1218,4,0,1,0,80,996,0,1,0,6,0,0,0,0
6,936,2,4,1,1001,3,0,1,0,80,996,0,2,1,0,0,0,0,0
6,1025,2,1,1,2110,1,0,2,1,80,0,0,1,2,0,0,0,0,0
6,1123,1,1,10,1443,5,0,1,0,80,996,0,1,1,0,0,0,0,0
6,1411,1,1,1,1255,6,0,1,0,80,0,0,1,1,0,0,0,0,0
6,1730,2,2,1,1535,6,0,1,0,80,996,0,2,1,0,0,0,0,0
6,1734,1,2,1,852,7,0,1,0,80,996,0,2,1,0,0,0,0,0
6,1777,1,1,1,1555,6,0,1,0,80,190,0,1,1,0,99,1,13,0
6,1877,1,1,1,1125,2,0,1,0,80,0,0,2,0,0,0,0,0,2
6,2077,1,1,5,2058,1,0,1,0,80,0,0,1,0,0,0,0,0,1
6,2155,1,1,1,1644,7,0,1,1,80,0,0,2,0,0,0,0,0,0
6,2428,1,2,1,1110,3,0,1,0,80,0,0,1,1,0,0,0,0,0
6,2544,1,1,1,1615,6,0,1,0,80,0,0,2,1,0,0,0,0,0
6,2559,2,1,1,2157,5,0,2,0,80,996,0,1,0,0,0,0,0,0
6,2589,1,1,1,1415,7,0,1,0,80,1,0,1,1,0,99,1,99,0
6,2647,1,1,1,846,6,0,1,0,80,0,0,1,0,0,10,0,0,0
6,2696,1,1,1,1441,6,0,1,1,80,996,0,1,0,0,0,0,0,0
6,2985,1,1,1,1455,4,0,1,0,80,0,0,1,1,0,96,0,0,0
6,3016,1,1,1,2056,6,0,1,0,80,996,0,1,0,0,0,0,96,0
6,3062,2,2,1,2002,7,0,1,1,80,996,0,2,1,0,0,0,0,0
8,196,2,1,1,1200,7,0,1,0,80,996,0,1,1,0,0,0,0,0
8,321,2,1,1,2050,7,0,1,0,80,996,0,2,0,0,0,0,0,0
8,434,1,1,1,1358,4,0,1,0,80,0,0,2,1,0,0,0,0,0
8,435,1,2,1,1347,4,0,1,0,80,996,0,1,1,0,0,0,96,0
9,187,1,1,1,854,5,0,1,0,80,0,0,1,1,0,98,0,0,0
12,54,2,1,1,916,3,0,1,0,80,996,0,1,0,0,0,0,0,0
12,54,2,2,1,916,3,0,1,0,80,996,0,2,0,0,0,0,0,0
12,76,1,2,1,1846,7,0,1,0,80,995,0,2,1,99,0,0,0,0
12,253,2,2,5,1153,4,0,1,0,80,996,0,1,0,6,0,0,0,1
12,540,1,1,1,1220,6,0,1,0,80,996,0,1,1,0,0,0,0,0
12,629,2,1,10,1228,5,0,1,0,80,0,0,2,1,0,0,0,0,0
12,750,1,1,5,2130,2,0,1,0,80,996,0,1,1,0,0,0,0,0
12,765,2,2,1,1434,1,0,1,0,80,996,0,2,1,0,0,0,0,0
12,818,1,2,10,715,3,0,1,0,80,996,0,1,1,0,99,0,0,0
12,875,1,1,1,1140,5,0,1,0,80,996,0,1,1,0,0,0,99,0
12,1049,1,1,1,1545,7,0,1,0,80,0,0,1,1,0,99,0,99,0
12,1147,1,1,1,1725,7,0,1,0,80,0,0,2,0,0,0,0,0,0
12,1183,1,2,1,835,2,0,1,0,80,0,0,2,1,0,0,0,0,0
12,1264,1,2,1,1158,3,0,1,0,80,996,0,2,0,0,0,0,93,0
12,1279,2,2,1,1435,6,0,1,0,80,0,0,2,1,0,0,0,0,0
12,1313,1,3,10,1455,5,0,2,0,80,996,0,2,2,0,0,0,0,0
12,1502,1,2,10,1158,5,0,1,1,80,996,0,2,0,0,0,0,0,0
12,1696,1,1,1,752,6,0,1,0,80,996,0,1,1,0,1,0,0,0
12,1728,1,2,1,1210,1,0,1,0,80,996,0,2,0,0,0,0,0,0
12,1768,3,2,1,120,6,0,1,0,80,996,0,1,0,0,0,0,0,0
12,1952,1,1,1,1302,5,0,1,0,80,995,0,2,1,0,0,0,99,0
12,1953,1,1,1,1548,7,0,1,0,80,995,0,1,1,0,0,0,0,0
12,2044,1,1,1,2217,7,0,1,0,80,995,0,1,0,0,0,0,0,0
12,2334,2,1,10,1840,2,0,1,0,80,0,0,1,1,0,0,0,0,0
12,2449,1,2,10,1804,4,0,1,0,80,996,0,1,0,0,0,0,0,0
12,2641,1,1,1,2114,7,0,1,0,80,995,0,1,1,0,99,0,0,0
12,2732,1,1,1,925,5,0,1,0,80,995,0,2,0,0,0,0,0,0
13,480,2,1,1,1345,3,0,5,0,80,996,0,1,0,0,0,0,0,0
13,480,2,2,1,1345,3,0,5,0,80,996,0,2,0,0,0,0,0,0
13,544,2,3,1,1135,6,0,1,0,80,996,0,2,0,0,0,0,0,0
13,547,3,1,1,1055,7,0,1,0,80,996,0,2,0,0,0,0,0,0
13,587,2,2,1,1645,6,0,1,0,80,996,0,2,1,0,0,0,0,0
13,622,2,1,1,1105,5,0,1,0,80,996,0,1,1,0,0,0,0,0
13,814,1,1,1,1855,1,0,1,0,80,0,996,1,0,0,0,0,0,2
13,915,1,2,1,1159,6,0,1,0,80,996,0,2,1,0,0,0,0,0
13,925,2,1,10,1507,2,0,1,0,80,996,0,1,1,0,0,0,0,0
13,1013,1,1,1,847,4,0,1,0,80,996,0,1,0,0,0,0,0,0
13,1028,2,2,1,1128,6,0,1,0,80,996,0,1,0,0,0,0,0,0
17,142,1,1,1,928,1,0,1,0,80,0,0,1,1,0,99,0,0,0
17,198,1,1,1,1506,1,0,2,0,80,0,0,1,2,0,99,0,99,0
17,274,1,1,1,1048,6,0,1,0,80,0,0,1,1,0,"01, 96",0,0,0
17,519,3,2,1,1345,3,0,1,0,80,996,0,1,1,0,0,0,0,0
17,780,1,1,1,1818,4,0,2,0,80,996,0,1,0,0,0,0,12,2
17,846,2,1,1,1116,4,0,1,0,80,996,0,1,0,0,0,0,0,0
17,871,1,1,1,1119,6,0,1,0,80,996,0,1,1,0,99,0,0,0
18,327,1,1,1,922,4,0,1,0,80,0,0,2,1,0,99,0,0,0
18,535,1,1,1,1205,4,0,2,0,80,0,0,1,2,0,99,0,0,0
18,581,1,1,10,738,3,0,4,0,80,0,0,1,1,5,0,0,0,0
18,729,1,1,10,1735,4,0,1,0,80,996,0,1,1,0,0,0,1,0
18,767,2,1,1,1809,1,0,1,0,80,996,0,1,1,0,0,0,0,0
19,33,1,1,4,1420,4,0,1,0,80,996,0,1,1,0,99,0,99,0
19,138,1,1,1,1504,7,0,1,0,80,0,0,2,1,0,99,0,99,0
19,146,1,1,1,1558,1,0,1,0,80,996,0,1,1,0,99,0,99,0
19,147,1,1,10,1409,5,0,1,0,80,996,0,1,1,0,1,0,0,0
19,207,1,1,10,754,5,0,1,0,80,0,0,1,1,0,99,0,0,99
19,222,2,3,1,1621,1,0,2,1,80,995,0,2,2,0,0,0,0,0
20,76,1,2,1,900,5,0,1,0,80,996,0,2,1,0,0,0,93,0
20,131,1,1,1,1015,5,0,1,0,80,996,0,1,0,0,0,0,0,0
20,284,1,1,1,1913,3,0,1,0,80,996,0,2,1,0,1,0,93,0
21,112,2,1,10,1543,2,0,1,0,80,996,0,2,1,0,0,0,0,0
21,340,2,1,1,654,6,0,1,0,80,996,0,1,1,0,0,0,0,0
21,385,2,1,2,1626,5,0,1,0,80,996,0,1,0,0,0,0,0,0
21,436,1,1,1,2338,6,0,1,0,80,996,0,1,1,0,1,0,0,0
21,639,2,3,1,1718,7,0,1,0,80,0,0,2,1,0,0,0,0,0
21,645,2,1,10,1322,1,0,2,0,80,0,0,1,2,0,0,0,0,0
21,645,2,2,10,1322,1,0,2,0,80,996,0,2,2,0,0,0,0,0
22,53,1,1,1,750,3,0,2,0,80,0,0,2,1,0,0,0,17,0
22,261,1,3,1,1834,6,0,1,0,80,996,0,2,0,0,0,0,0,0
22,273,1,1,2,1100,1,0,1,0,80,0,0,2,1,0,0,0,99,1
22,274,2,2,1,1136,1,0,2,0,80,995,0,2,2,0,0,0,99,0
22,598,1,1,1,1917,5,0,1,0,80,50,0,2,1,0,99,1,99,99
22,599,2,1,1,1215,2,0,1,0,80,0,0,2,1,0,99,0,1,3
23,111,2,1,1,2056,3,0,1,0,80,0,0,1,1,0,1,0,99,0
24,431,2,1,1,1607,1,0,1,0,80,0,0,2,1,0,0,0,0,0
25,228,1,1,1,1055,2,0,1,0,80,999,0,1,1,0,98,0,99,0
26,79,2,2,4,1503,3,0,1,1,80,996,0,1,0,0,0,0,0,0
26,109,2,2,1,1043,1,0,1,0,80,996,0,2,1,0,0,1,0,0
26,497,1,1,10,1655,5,0,1,0,80,0,0,1,1,0,0,0,0,0
26,749,1,2,2,1027,3,0,1,0,80,996,0,1,0,0,99,0,0,0
27,131,1,1,1,848,7,0,1,0,80,6,0,1,1,0,99,1,0,0
27,162,1,1,1,1740,5,0,1,0,80,0,0,2,0,0,0,0,0,6
27,349,1,1,1,1427,6,0,1,0,80,0,0,1,1,0,1,0,0,0
28,18,1,1,1,534,4,0,1,0,80,996,0,1,1,0,0,0,96,0
28,107,1,1,1,913,7,0,2,0,80,996,0,2,2,0,0,0,96,0
28,107,1,2,1,913,7,0,2,0,80,996,0,1,2,0,0,0,96,0
28,288,1,2,1,1015,5,0,1,0,80,999,0,2,1,0,0,0,0,0
28,296,1,1,1,1510,3,0,1,0,80,996,0,1,1,0,0,0,0,0
28,350,1,2,1,1546,4,0,1,0,80,996,0,2,1,0,0,0,96,0
29,126,2,2,10,803,1,0,1,0,80,996,0,2,1,0,98,0,0,0
29,180,2,1,1,1714,2,0,1,1,80,0,0,2,1,0,98,0,0,0
29,194,1,1,1,1455,1,0,1,0,80,996,0,1,1,0,98,0,0,0
29,402,1,1,1,1455,7,0,1,0,80,0,0,1,1,0,2,0,0,0
29,423,1,1,1,1545,3,0,1,0,80,0,996,2,1,0,98,0,0,0
29,425,1,1,1,1024,7,0,1,0,80,0,0,1,1,0,98,0,0,0
29,473,1,2,1,2104,5,0,1,0,80,996,0,2,0,0,98,0,0,0
29,477,2,1,10,1119,5,0,2,0,80,996,0,1,2,0,98,0,0,0
29,477,2,2,10,1119,5,0,2,0,80,996,0,2,2,0,98,0,0,0
29,711,1,1,1,1154,3,0,1,0,80,0,0,1,1,0,98,0,0,0
29,824,1,1,1,1217,5,0,1,0,80,0,0,2,1,0,99,0,0,99
30,97,1,1,1,1438,5,0,1,0,80,0,0,1,1,0,0,0,99,0
31,71,1,1,1,1724,6,0,1,0,80,996,0,1,1,0,99,0,0,0
32,154,1,1,1,2138,3,0,1,0,80,0,0,1,1,0,0,0,0,0
33,69,2,2,1,855,7,0,2,0,80,996,0,2,2,0,0,0,0,0
34,88,1,1,1,501,7,0,1,0,80,996,0,1,0,0,0,0,0,0
34,420,2,3,1,2113,7,0,1,0,80,0,0,2,1,0,0,0,0,0
35,255,2,1,1,1601,4,0,1,0,80,996,0,1,1,0,0,0,99,99
36,410,1,1,1,1018,2,0,1,0,80,995,0,1,1,0,0,0,0,0
36,426,1,2,1,1113,7,0,1,0,80,0,0,2,1,0,0,0,0,0
36,472,2,3,10,1652,5,0,1,0,80,0,0,1,1,0,9,0,0,0
36,680,1,1,1,1828,6,0,1,0,80,996,0,2,1,0,0,0,0,0
36,872,1,2,10,1721,4,0,1,0,80,0,0,2,1,0,0,0,17,0
36,1064,1,2,10,1648,7,0,1,1,80,996,0,2,0,0,0,0,0,0
37,81,1,3,1,1107,7,0,2,0,80,0,0,1,2,0,0,0,0,0
37,160,2,2,1,1015,3,0,2,0,80,0,0,1,2,0,0,0,0,0
37,193,1,1,1,1103,4,0,1,0,80,0,0,1,1,0,0,0,0,0
37,212,1,1,1,1609,7,0,1,0,80,0,0,1,1,0,0,0,0,0
37,284,2,1,1,1906,7,0,1,0,80,996,0,2,0,0,0,0,0,0
37,536,1,1,1,1352,2,0,1,0,80,999,0,1,1,0,0,0,0,0
37,737,2,2,1,1409,4,0,2,1,80,996,0,2,0,0,0,0,0,0
37,746,1,1,1,1416,7,0,1,0,80,0,0,1,1,0,0,0,0,0
37,817,3,2,10,1734,5,0,1,0,80,996,0,1,0,0,0,0,0,0
37,924,1,1,10,915,3,0,1,0,80,996,0,2,1,0,0,0,0,0
37,1045,1,1,2,1853,2,0,1,0,80,0,0,2,1,0,0,0,0,0
37,1106,1,1,1,1134,1,0,1,0,80,0,0,2,1,0,0,0,0,0
37,1204,2,2,10,932,2,0,2,0,80,0,0,1,2,0,0,0,96,0
37,1238,2,3,1,1313,1,0,1,0,80,0,0,2,1,0,0,0,0,0
38,58,2,1,10,1147,4,0,3,0,80,996,0,2,3,0,0,0,0,0
39,10,1,1,10,1704,6,0,1,0,80,0,0,2,1,0,96,0,0,0
39,61,3,1,1,2024,3,0,1,0,80,0,0,2,1,0,96,0,0,0
39,175,2,1,4,1545,6,0,1,0,80,996,0,1,1,0,0,0,0,0
39,175,2,2,4,1545,6,0,1,0,80,996,0,2,1,0,0,0,0,0
39,243,1,2,2,2156,1,0,2,0,80,996,0,2,0,0,0,0,0,0
39,257,1,1,1,1747,5,0,1,0,80,0,0,2,0,0,0,0,0,0
39,482,1,1,2,2017,1,0,1,0,80,0,0,2,1,0,0,0,0,0
39,613,1,2,1,1128,6,0,1,0,80,996,0,1,1,0,0,0,0,0
39,830,1,1,1,1602,1,0,2,0,80,996,0,1,2,0,0,0,0,0
39,1057,1,1,1,1209,2,0,1,0,80,0,0,1,0,0,0,0,0,0
40,122,2,1,1,1904,4,0,1,0,80,996,0,1,0,0,0,0,0,0
40,178,2,1,10,1017,1,0,1,0,80,0,0,1,1,0,0,0,0,0
40,207,1,2,2,1243,6,0,1,0,80,996,0,2,1,0,0,0,0,0
40,515,3,1,10,1519,3,0,1,0,80,996,0,1,0,0,0,0,99,0
40,596,1,1,1,1436,2,0,1,0,80,996,0,2,1,0,0,0,0,2
42,109,2,1,1,1334,4,0,1,0,80,996,0,2,0,0,0,0,0,0
42,185,1,1,1,1917,6,0,1,0,80,0,0,1,1,0,0,0,0,0
42,197,1,1,1,1128,1,0,1,0,80,996,0,2,1,0,"01, 02",0,0,0
42,378,2,1,4,645,6,0,2,1,80,0,0,1,2,0,0,0,0,0
42,515,2,1,1,1502,6,0,1,0,80,996,0,1,0,6,0,0,0,0
42,672,1,1,1,1818,4,0,1,0,80,996,0,1,1,0,99,0,0,0
42,744,2,1,1,1501,2,0,1,0,80,996,0,1,0,0,0,0,0,0
42,1063,1,1,1,1507,6,0,1,0,80,997,0,1,1,0,0,0,0,0
42,1070,1,1,1,540,6,0,1,0,80,997,0,1,1,0,0,0,0,0
45,19,1,1,1,1121,6,0,1,0,80,0,0,1,1,0,0,0,96,0
45,46,2,1,1,1410,1,0,1,0,80,996,0,1,0,0,0,0,96,0
45,108,1,1,1,1115,5,0,1,0,80,996,0,1,1,0,1,0,96,0
45,869,4,2,1,1752,3,0,1,0,80,0,0,1,1,0,0,0,0,0
45,914,2,2,1,1454,5,0,1,1,80,996,0,1,1,0,0,0,0,0
46,27,1,3,2,1610,1,0,1,1,80,996,0,2,1,0,98,0,0,1
47,58,1,1,1,1220,6,0,1,0,80,996,0,1,1,0,0,0,0,0
47,257,2,1,1,855,1,0,1,0,80,996,0,1,1,0,0,0,99,0
47,276,1,1,1,1700,6,0,1,0,80,996,0,2,1,0,99,0,99,0
47,345,2,1,1,1519,4,0,1,0,80,996,0,1,1,0,99,0,0,0
47,431,1,1,1,2037,7,0,1,0,80,996,0,2,1,0,0,0,99,0
47,550,1,1,1,1205,2,0,1,0,80,0,0,2,1,0,99,0,99,0
47,627,2,1,1,931,3,0,1,0,80,996,0,1,1,0,0,0,0,0
47,857,2,3,10,1520,6,0,1,0,80,996,0,2,1,0,0,0,0,0
48,214,1,1,1,2115,6,0,1,0,80,996,0,1,1,0,0,0,0,0
48,310,1,2,1,1241,5,0,2,0,80,996,0,2,2,0,0,0,0,0
48,413,1,1,10,1629,4,0,1,0,80,996,0,2,1,0,0,0,0,0
48,543,2,1,10,1422,2,0,2,0,80,996,0,1,1,0,0,0,0,0
48,1096,2,2,2,2115,4,0,1,1,80,996,0,2,1,0,0,0,0,0
48,1114,1,2,10,933,4,0,1,0,80,996,0,1,1,0,0,0,0,0
48,1320,1,1,10,820,6,0,1,0,80,996,0,1,0,0,0,0,0,0
48,1436,1,1,10,2120,2,0,1,0,80,0,0,2,1,0,99,0,0,0
48,1798,1,3,1,902,2,0,1,0,80,996,0,1,1,0,0,0,0,0
48,2477,2,5,1,2215,1,0,2,1,80,996,0,2,2,0,0,0,0,0
48,2498,2,1,1,1721,4,0,1,0,80,996,0,2,0,0,0,0,0,0
48,2802,2,2,1,1848,5,0,2,0,80,996,0,1,2,0,0,1,0,0
48,2867,1,1,10,1123,1,0,1,0,80,996,0,1,1,0,0,0,93,0
48,2885,4,1,10,1323,4,0,2,1,80,996,0,2,0,0,0,0,0,0
48,2936,2,1,1,1916,2,0,1,0,80,996,0,1,1,0,0,0,0,0
48,3073,1,1,10,2105,4,0,1,0,80,996,0,1,0,0,0,0,0,0
48,3073,1,2,10,2105,4,0,1,0,80,996,0,2,0,0,0,0,0,0
49,50,1,1,3,1415,3,0,1,1,80,996,0,1,1,0,0,0,0,1
49,54,1,1,4,2116,4,0,1,0,80,0,0,1,1,0,0,0,99,1
51,77,1,1,1,1802,5,0,1,0,80,996,0,1,0,0,10,0,0,0
51,150,1,1,1,932,3,0,1,0,80,0,351,1,1,0,99,0,0,0
51,192,1,1,1,1610,1,0,1,0,80,0,0,2,1,0,0,0,96,0
51,222,1,1,1,1738,6,0,1,0,80,996,0,1,0,0,0,0,0,0
51,258,1,1,1,2310,2,0,1,0,80,0,0,1,1,0,96,1,0,0
51,311,1,1,1,1350,2,0,1,0,80,996,0,1,1,0,0,0,0,0
51,435,1,1,1,1229,3,0,1,0,80,996,0,1,1,0,10,0,0,0
51,556,1,1,1,1524,3,0,1,0,80,71,0,2,1,0,99,1,0,0
51,590,1,1,1,1450,6,0,2,0,80,996,0,1,2,0,0,0,0,0
51,661,1,1,2,747,3,0,1,0,80,0,0,1,1,0,0,0,0,0
51,664,2,1,1,1356,3,0,1,0,80,996,0,1,0,0,0,0,96,0
53,226,2,2,1,2213,7,0,2,0,80,0,0,2,2,0,0,1,0,0
53,274,1,1,1,1016,2,0,1,0,80,996,0,1,1,0,0,0,93,0
53,307,1,1,1,948,4,0,1,0,80,996,0,1,1,0,0,0,1,0
53,319,1,1,1,1040,3,0,1,0,80,0,0,2,1,0,1,0,96,0
53,505,3,1,2,907,3,0,1,0,80,0,0,1,0,0,0,0,0,0
54,133,1,3,1,1118,4,0,1,0,80,996,0,1,1,0,0,0,0,0
55,77,1,1,1,1909,7,0,1,0,80,0,0,1,1,0,99,0,99,0
55,115,2,1,10,233,1,0,1,0,80,0,0,1,1,0,0,0,0,0
55,204,1,1,1,1443,5,0,1,0,80,0,0,1,1,0,0,0,0,0
55,369,3,1,1,1351,2,0,1,0,80,996,0,1,0,6,0,0,0,0
55,479,1,1,1,645,7,0,1,1,80,996,0,1,0,0,0,0,0,0
55,507,1,1,4,1810,4,0,1,0,80,996,0,1,1,0,99,0,99,99
55,525,2,2,1,640,6,0,1,0,80,996,0,2,1,0,0,0,93,0
1,16,2,1,10,1720,3,0,1,0,79,996,0,1,1,0,0,0,0,0
1,34,2,3,10,1427,5,0,1,0,79,0,0,2,1,0,0,0,0,0
2,16,1,1,1,1454,7,0,1,0,79,0,0,1,1,0,99,0,99,0
2,26,1,1,1,1602,4,0,1,0,79,0,0,1,1,0,99,0,99,0
4,38,3,1,10,708,6,0,1,1,79,0,0,1,0,0,0,0,0,0
4,71,1,2,1,911,7,0,1,0,79,0,0,2,1,0,0,0,0,0
4,156,1,2,1,1759,2,0,1,0,79,996,0,1,0,0,0,0,0,0
4,292,1,2,1,1109,7,0,2,0,79,996,0,2,2,0,99,0,99,0
4,361,1,1,1,1617,7,0,1,1,79,996,0,2,1,0,0,0,0,0
4,373,1,1,10,1054,5,0,1,1,79,0,0,1,1,0,1,0,0,0
5,94,2,1,1,1540,5,0,1,0,79,0,0,2,1,0,0,0,96,99
6,173,2,2,1,1250,3,0,1,0,79,996,0,1,1,0,99,0,96,0
6,632,2,2,10,1338,3,0,1,0,79,996,0,1,0,0,0,0,0,0
6,674,1,2,10,1128,1,0,1,1,79,0,0,2,1,0,0,0,0,0
6,754,1,1,10,1229,6,0,1,0,79,0,0,1,1,6,1,0,0,0
6,957,2,2,1,1216,1,0,1,1,79,996,0,2,1,0,99,0,96,0
6,1070,2,1,1,1426,2,0,1,1,79,996,0,2,1,0,0,0,0,0
6,1146,1,1,1,2131,3,0,1,1,79,996,0,2,1,0,99,0,96,0
6,1302,1,1,1,1050,2,0,1,0,79,0,0,1,1,0,99,0,0,0
6,1340,1,1,10,1430,4,0,1,0,79,996,0,2,1,0,0,0,99,0
6,1340,3,2,10,1430,4,0,1,0,79,996,0,2,0,0,0,0,0,0
6,1576,1,1,1,1047,7,0,1,0,79,1,0,1,1,0,99,1,99,0
6,1734,1,1,1,852,7,0,1,0,79,0,0,1,1,0,0,0,0,0
6,1882,2,2,1,1540,7,0,1,0,79,0,0,1,1,0,0,0,0,0
6,1902,1,1,1,1758,5,0,1,0,79,0,0,1,0,0,0,0,0,0
6,2804,1,1,1,1732,7,0,1,0,79,996,0,2,0,0,0,0,0,0
6,2965,2,2,1,1524,3,0,1,0,79,996,0,2,1,0,0,0,0,0
6,3013,1,1,1,1200,6,0,1,0,79,996,0,1,0,0,0,0,0,0
8,440,1,2,1,1648,5,0,1,0,79,996,0,2,1,0,0,0,96,0
9,72,2,2,1,1032,2,0,2,0,79,0,0,2,2,0,98,0,96,0
9,121,2,1,1,1558,1,0,1,0,79,0,0,1,1,0,0,0,96,7
10,71,2,2,1,1858,6,0,1,0,79,995,0,2,1,0,0,0,0,0
12,359,1,1,1,1035,5,0,1,0,79,0,0,1,0,0,0,0,0,0
12,366,1,1,10,1830,5,0,1,0,79,0,0,2,1,0,99,0,0,0
12,368,4,1,1,1224,6,0,1,1,79,996,0,1,0,0,0,0,0,0
12,478,1,15,1,31,2,0,8,0,79,995,0,2,8,6,0,0,0,0
12,485,2,1,1,1114,4,0,1,0,79,996,0,1,1,0,0,0,0,0
12,577,1,2,1,2053,4,0,1,0,79,996,0,2,0,0,0,0,0,0
12,602,1,2,1,2234,6,0,1,0,79,996,0,2,1,0,0,0,0,0
12,622,1,2,1,1028,5,0,2,0,79,995,0,2,2,0,99,0,99,0
12,720,3,1,1,600,3,0,1,0,79,996,0,1,0,0,0,0,0,0
12,755,2,1,10,1142,5,0,1,1,79,996,0,1,0,0,0,0,0,0
12,773,1,1,10,435,5,0,1,0,79,0,0,1,1,0,99,0,99,0
12,776,1,1,1,800,1,0,1,0,79,996,0,1,0,0,0,0,17,0
12,1812,1,1,1,1315,4,0,1,0,79,0,177,1,1,0,1,0,0,0
12,2027,1,1,1,1540,3,0,1,0,79,996,0,1,1,0,99,0,0,0
12,2542,1,1,1,1457,7,0,1,1,79,995,0,1,1,0,0,0,0,0
12,2610,1,2,1,720,3,0,1,0,79,0,0,2,1,0,0,0,0,0
12,2645,1,2,1,1200,4,0,1,0,79,995,0,2,1,0,0,0,0,0
13,117,1,2,1,1530,6,0,2,0,79,996,0,2,2,0,0,0,0,0
13,139,1,1,1,1128,5,0,1,0,79,996,0,1,0,0,0,0,12,0
13,309,1,2,1,1512,4,0,1,0,79,996,0,1,1,0,0,0,0,0
13,398,2,1,1,2150,7,0,2,1,79,0,0,2,1,0,0,0,0,0
13,398,2,2,1,2150,7,0,2,1,79,996,0,1,1,0,0,0,0,0
13,538,1,1,10,1508,5,0,1,1,79,0,0,1,1,6,99,0,0,0
13,540,1,2,1,754,5,0,1,0,79,996,0,2,1,0,0,0,0,0
13,839,1,2,1,1157,3,0,1,0,79,996,0,2,1,0,0,0,0,0
13,898,1,1,1,1342,3,0,1,0,79,0,0,1,1,0,99,0,0,0
13,1012,2,1,1,1557,3,0,1,0,79,996,0,2,1,0,0,0,0,0
13,1108,1,1,1,1524,4,0,1,0,79,996,0,1,1,0,0,0,0,0
